request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash
REQ-000011,2026-05-27T01:28:00Z,court_request,OFF-0091,516e122c203e5dd62fd9ee93,Prosecutor Liaison,4,PROSECUTION,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000169,013db09002c5359870535b51,CASE-00099,CYBER_FRAUD,JUVENILE_RECORD,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,POLICE,CLASSIFIED,false,false,true,false,SEALED,ACTIVE,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,b258c93f17728529a0922939b1335ee236705b23cbb7bd307113bd6850942e94
REQ-000012,2026-05-27T03:00:00Z,cross_jurisdiction_sensitive,OFF-0217,fdc97c18ce18a70d495aa065,Cybercrime Officer,4,CYBERCRIME,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000602,202493a89eae5b6458ec7ff8,CASE-00244,NARCOTICS,VICTIM_RECORD,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,CLASSIFIED,true,false,false,false,SEALED,UNDER_REVIEW,false,false,false,true,SUPERVISION,UPDATE,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,d3a085281c6428996f00eb5bb5ac979cf2e5e330cbfaddcbdde60644b288d75c
REQ-000013,2026-05-27T01:18:00Z,court_request,OFF-0238,0d893c2441da140e8c46fc54,Inspector,4,POLICE,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000494,fb5fe9b5c0b2f6fb1de8118b,CASE-00299,NARCOTICS,COURT_SUBMISSION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,POLICE,MEDIUM,false,false,false,false,SEALED,ACTIVE,false,false,true,true,COURT_PRODUCTION,DOWNLOAD,false,true,PRESENT_VALID,AFTER_HOURS,DEGRADED,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,545a0f3ff0e46bbc8e24fc2efa5cf86001c115acc72a0e937673ca8246ba5688
REQ-000014,2026-05-27T01:52:00Z,juvenile_sensitive,OFF-0048,871e4c8cc36e0fafb27ef560,Constable,1,POLICE,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000316,318f5250c892dade4a4047ee,CASE-00159,JUVENILE_PROTECTION,FORENSIC_REPORT,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,POLICE,HIGH,false,false,true,false,OPEN,ARCHIVED,false,false,false,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,1e923640f0abca3357853227372e2d6f288bd86888bda0ca6c012f21286e015b
REQ-000015,2026-05-27T03:30:00Z,normal_in_jurisdiction,OFF-0052,0c912fab59a9f46b26c259dd,Station House Officer,5,POLICE,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,ACTIVE,ASSIGNED,REC-000412,0e1d97f5f0e6ea3b9c5ccb7f,CASE-00098,FINANCIAL_CRIME,WITNESS_STATEMENT,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,POLICE,MEDIUM,false,true,false,false,OPEN,UNDER_REVIEW,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,1be89d7c16882451d6c155563e0e621fe23c2378d997e0e15e820157a6d2275f
REQ-000016,2026-05-27T03:44:00Z,random_context,OFF-0096,cd7bb6b37a4bf493a6fadfea,Sub-Inspector,3,POLICE,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000394,865e1a4e9bd8f6f99acdf7fe,CASE-00240,NARCOTICS,CASE_DIARY,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,POLICE,HIGH,false,false,false,false,SEALED,ACTIVE,false,false,false,true,TRAINING,VIEW,false,false,MISSING,BUSINESS_HOURS,DEGRADED,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,011236afc3afac9dcc4690ee4001de5f70340a77ad532dde892abb10f09f62e1
REQ-000017,2026-05-27T04:49:00Z,random_context,OFF-0042,4bdedd9e1ddefe7a1e6434d1,Inspector,4,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000199,d87443e05911b2d34de3a269,CASE-00052,MISSING_PERSON,VICTIM_RECORD,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,UPDATE,false,false,PRESENT_VALID,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,88b6deb1d3cca6afd53d8018c18cb909ccbbc4c87a8c6b4d138d34ce04712645
REQ-000018,2026-05-27T00:36:00Z,emergency_override,OFF-0103,b9a151dcbadde0404b02e5b7,Sub-Inspector,3,POLICE,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000076,035947ce158c415bf5e8b231,CASE-00077,WOMEN_CHILD_SAFETY,CASE_DIARY,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,UPDATE,true,false,MISSING,BUSINESS_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,0d4023107322e4a744e195be89b54681044e51d7c3f1205a641b65fcb5995823
REQ-000019,2026-05-27T02:13:00Z,court_request,OFF-0193,4be2947fa44b5e03c9285de0,Head Constable,2,POLICE,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000152,855965ff849e31dc11494c47,CASE-00269,GENERAL_THEFT,COURT_SUBMISSION,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,ec9eb34c8b4cbefe442922e9bf90299c1fb46926128017dc5ac1e065dc4378c2
REQ-000020,2026-05-27T05:00:00Z,normal_in_jurisdiction,OFF-0214,4abc3e055d213fe06ce85aef,Inspector,4,POLICE,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,ACTIVE,ASSIGNED,REC-000061,de8ed503b092aff04a4f6676,CASE-00040,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,POLICE,MEDIUM,false,false,false,false,SEALED,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,NIGHT,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,43155fc9519dd4ffd7b6b346efc708acb76557dd2c0559b992b1cb2abcf33413
REQ-000021,2026-05-27T05:15:00Z,normal_in_jurisdiction,OFF-0120,3344e545d464730d22df7101,Constable,1,POLICE,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,ASSIGNED,REC-000477,abfd23e434f0f6d490ebb742,CASE-00150,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,true,false,true,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,3ef60bfb65504a2ff222611602358e62186777f619efe333a76a0923193a0565
REQ-000022,2026-05-27T05:08:00Z,court_request,OFF-0219,72129b83faafabab27729edc,Constable,1,POLICE,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000891,3de35c117f9aa817f83b27dd,CASE-00087,VIOLENT_CRIME,CASE_DIARY,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,02696e4b1833e5d0133cff3c2373cdaf1cf37598c9a2c65eb3b355fa79299df7
REQ-000023,2026-05-27T05:45:00Z,court_request,OFF-0002,893580185d14634211eb9a59,Inspector,4,POLICE,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000173,83adebd0920663713a0e1b4b,CASE-00082,CYBER_FRAUD,FIR_SUMMARY,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,3958fb8ba0eec2eaed2305c84ee6fabdfb526b3bf97720769df5f94e98864271
REQ-000024,2026-05-27T02:48:00Z,normal_in_jurisdiction,OFF-0104,bacbc9ea0ca5c88caca1fb35,Constable,1,POLICE,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,LOW,ACTIVE,ASSIGNED,REC-000015,04bb3bbec77f28b17144322b,CASE-00333,GENERAL_THEFT,FIR_SUMMARY,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,POLICE,LOW,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,NIGHT,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,75891aa1c947b049ffead8e5a8474811f6028930addae5bce9e17efc3761d1b5
REQ-000025,2026-05-27T02:55:00Z,cross_jurisdiction_sensitive,OFF-0207,cad50d4d8a49a83faad951a4,Head Constable,2,POLICE,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000241,6197a206f9aa2b3df21b2fe7,CASE-00195,CYBER_FRAUD,COURT_SUBMISSION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,POLICE,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,9d54d26674b8d74efa0615e4f2a9ff4b8dc9da278a3ae50fca68654fd7b03595
REQ-000026,2026-05-27T02:10:00Z,normal_in_jurisdiction,OFF-0024,c5766246d7388485ac5c149e,Inspector,4,POLICE,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,ACTIVE,ASSIGNED,REC-000724,a6e23e6abf3d2acbd2b24e0b,CASE-00012,WOMEN_CHILD_SAFETY,FIR_SUMMARY,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,POLICE,MEDIUM,true,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,b7af5a457c6fd6079157ead6a3c580aa988a13ee41f73afd5ea14078b7516d64
REQ-000027,2026-05-27T07:39:00Z,normal_in_jurisdiction,OFF-0075,b4d11e5f08de15f8b7a05319,Station House Officer,5,POLICE,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,ACTIVE,ASSIGNED,REC-000038,77d32ca0b64129acb6ad66e4,CASE-00237,CYBER_FRAUD,COURT_SUBMISSION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,0d480fdb8ec23753824c368a644936f1f28f4ad7371c5b4601842c51fd89ae65
REQ-000028,2026-05-27T06:04:00Z,stale_case_assignment,OFF-0095,3a0f3bfd087110a0cbe914c5,Constable,1,POLICE,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,STALE,REC-000620,05c7c986bc49b426bf6cd52e,CASE-00094,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,false,false,true,false,SEALED,UNDER_REVIEW,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,08ddaa8dccf8f9300d4496759d5f50a209b4f4a8f24baf229198a1a1ef35adad
REQ-000029,2026-05-27T02:54:00Z,emergency_override,OFF-0106,2deed09bfdff4831b0bfcd1c,Head Constable,2,POLICE,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000794,949e9506f350533dfbd08052,CASE-00209,VIOLENT_CRIME,JUVENILE_RECORD,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,APPROVE,true,false,MISSING,BUSINESS_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,517abba70d7cc8e2ba72672da4a932c3aacf90130496a69f5ccc3bfc464716e1
REQ-000030,2026-05-27T08:30:00Z,normal_in_jurisdiction,OFF-0034,9f1a046129b76f0cd0f13803,Sub-Inspector,3,POLICE,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,ACTIVE,ASSIGNED,REC-000668,4020825f360cc30925138d2c,CASE-00128,NARCOTICS,COURT_SUBMISSION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,40341ea44f8d100d0f818042ab40da4eef8df02a967ab1e4873cfdc1c2938f58
REQ-000031,2026-05-27T01:33:00Z,stale_case_assignment,OFF-0183,95ff51d542090c1b60accce5,Constable,1,POLICE,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,LOW,ACTIVE,STALE,REC-000195,6e7de166bc3795238e165ca0,CASE-00107,GENERAL_THEFT,EVIDENCE_MEDIA,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,false,false,false,true,SEALED,ACTIVE,false,false,false,true,INVESTIGATION,APPROVE,false,false,MISSING,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,fa966b46c22509a03d643785c488046a3839b92a68fd4fa037f66da10e298bf1
REQ-000032,2026-05-27T08:00:00Z,random_context,OFF-0189,0f5e28fd8c1c5a758d17ef19,Station House Officer,5,POLICE,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000334,16baa3e2081d8d2c21cf5879,CASE-00167,MISSING_PERSON,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,true,true,TRAINING,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,075edbe2b657dd3bf96f8fb28d72d0a86f68aaabb88cc4b35525e32a25b435c5
REQ-000033,2026-05-27T01:39:00Z,random_context,OFF-0239,cef54734e093447c3864ede7,Head Constable,2,POLICE,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000488,fc498ccdbed501011d0e55db,CASE-00256,GENERAL_THEFT,WITNESS_STATEMENT,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,false,true,false,false,SEALED,ACTIVE,false,false,false,true,SUPERVISION,DOWNLOAD,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,37e0c4c16d949770e597cccee01d57d6c1eb82b7ef0f620454817cfa0c925159
REQ-000034,2026-05-27T02:50:00Z,normal_in_jurisdiction,OFF-0220,5f5d03cad2864eb9986177dd,Head Constable,2,POLICE,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,ASSIGNED,REC-000623,62c4bd5e3c46d322ca954d3d,CASE-00360,CYBER_FRAUD,WITNESS_STATEMENT,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,false,true,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,NIGHT,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,a7aac24ddef29ae4077c4ea630f5cd60cdf60051fd67fbe01f8e2246eda55736
REQ-000035,2026-05-27T01:10:00Z,stale_case_assignment,OFF-0151,4857d6398585bfa5b41baddd,Constable,1,POLICE,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,LOW,ACTIVE,STALE,REC-000247,3fad45ed842e9179a901ac73,CASE-00016,GENERAL_THEFT,COURT_SUBMISSION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,2d3d9bfeef8de4ace99dee47b6bbae7506914a96f7f8a4f0419425c5242ede4f
