request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash
REQ-000011,2026-05-27T02:23:00Z,juvenile_sensitive,OFF-0109,71ae00fed2507668078d658b,Inspector,4,POLICE,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000666,3b085a1d745c31eb8625296d,CASE-00317,GENERAL_THEFT,JUVENILE_RECORD,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,false,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,3d5cb4c6958010ab5c1c6ad21d72e35c4a5484281ecc6fdd2c5b444ca06cc33e
REQ-000012,2026-05-27T02:48:00Z,expired_approval_token,OFF-0213,07e08d113775d9e409a3ca05,Cybercrime Officer,4,CYBERCRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000014,201bd2e21b21dd12c27511f3,CASE-00308,MISSING_PERSON,FORENSIC_REPORT,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,POLICE,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,false,false,false,true,INVESTIGATION,SHARE,false,false,EXPIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,1ba50dcc62a4af028b6cdc44fa2785331ad4c16b6f5870a3f3739676e033d770
REQ-000013,2026-05-27T00:26:00Z,cross_jurisdiction_sensitive,OFF-0198,5d9a86e9bbd1b3774caee2db,Constable,1,POLICE,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000253,201c9d891198d8110e40a60a,CASE-00165,FINANCIAL_CRIME,CYBERCRIME_COMPLAINT,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,MISSING,NIGHT,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,8d9d91175750d3cd583db66ceff011bbe64cab7a18dfd90220e0c5fe936ee1af
REQ-000014,2026-05-27T01:10:00Z,sealed_record,OFF-0231,b91bac32e23ee5afdb826394,Cybercrime Officer,4,CYBERCRIME,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000793,b0e996b4ecdf66ce33e6405c,CASE-00299,MISSING_PERSON,WITNESS_STATEMENT,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,POLICE,HIGH,false,true,false,false,SEALED,ACTIVE,false,false,true,true,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,e927060e8e46d81caec1bc640a3698822f390782a2b658596421938a5ee6f915
REQ-000015,2026-05-27T00:45:00Z,normal_in_jurisdiction,OFF-0049,e48c526210cf797e3886d5ef,Cybercrime Officer,4,CYBERCRIME,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,ACTIVE,ASSIGNED,REC-000621,361a07f3293bb4a0066f3f14,CASE-00053,VIOLENT_CRIME,CYBERCRIME_COMPLAINT,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,99a001f5be10acd9b89ff51b5a1686fc4900d2c1817d0245a84e2fe7341e9316
REQ-000016,2026-05-27T02:24:00Z,sealed_record,OFF-0236,3a6a5386535f809a826fc8a7,Inspector,4,POLICE,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000833,bbc88d47b540a264e471bd70,CASE-00253,MISSING_PERSON,CYBERCRIME_COMPLAINT,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,POLICE,HIGH,false,false,false,false,SEALED,ACTIVE,false,false,false,true,COURT_PRODUCTION,UPDATE,false,true,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,bcd3f5324253da1f662b6d0ce026dc9080b4c965d76a906037074a8c105d9d9d
REQ-000017,2026-05-27T01:59:00Z,cross_jurisdiction_sensitive,OFF-0061,86505bfb457a23f7a0108287,Constable,1,POLICE,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000776,71e0d974adfaea423315288d,CASE-00049,WOMEN_CHILD_SAFETY,COURT_SUBMISSION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,POLICE,MEDIUM,true,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,DOWNLOAD,false,false,MISSING,NIGHT,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,be107c58f29d05aff2bfe2277e1a984cd3ec8020932df35d38759f06d8fbe2fd
REQ-000018,2026-05-27T00:54:00Z,court_request,OFF-0211,5e223aae914ba42e97c387c1,Constable,1,POLICE,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000424,dbdfbc01fd0c4b39b898ed5b,CASE-00052,VIOLENT_CRIME,WITNESS_STATEMENT,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,POLICE,HIGH,false,true,false,false,OPEN,ARCHIVED,false,false,false,true,COURT_PRODUCTION,DOWNLOAD,false,true,PRESENT_VALID,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,8df3858de4d71f548dba8620305784b3ff136ee552af6dda5c437ef12210f86c
REQ-000019,2026-05-27T03:29:00Z,emergency_override,OFF-0080,8d450ebb6d2a4135d240f974,Station House Officer,5,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000417,8e1a3ca6a9114e1881bc48b7,CASE-00048,GENERAL_THEFT,VICTIM_RECORD,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,DOWNLOAD,true,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,a38814e5be90ee41760f963423bcf04cc787ea1b849560be536b3e8f5aaa2510
REQ-000020,2026-05-27T01:00:00Z,random_context,OFF-0189,0f5e28fd8c1c5a758d17ef19,Inspector,4,POLICE,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000306,13b2a2a0db1373b8363e1c5a,CASE-00028,NARCOTICS,VICTIM_RECORD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,true,false,false,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,9d6868722e47240e135693d9dbd89fb2ac223e554710123652dbe55ef157e73b
REQ-000021,2026-05-27T04:33:00Z,stale_case_assignment,OFF-0121,e35de54e8ce29e22aa4fb84d,Constable,1,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,LOW,ACTIVE,STALE,REC-000667,8eb6e43f09093badac30f01a,CASE-00067,CYBER_FRAUD,VICTIM_RECORD,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,POLICE,CLASSIFIED,true,false,false,false,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,fbeabd14cd5cb4d492c31046f1412b44f4cd8ea6ac979dec0e9105e8b522b3ce
REQ-000022,2026-05-27T03:40:00Z,cross_jurisdiction_sensitive,OFF-0213,07e08d113775d9e409a3ca05,Cybercrime Officer,4,CYBERCRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000422,a5868bcaec407c2284b53fec,CASE-00087,WOMEN_CHILD_SAFETY,VICTIM_RECORD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,2af785350e54abd3ff0eae06758723ade6afcac325edde8b9a02521099d4e07a
REQ-000023,2026-05-27T05:22:00Z,normal_in_jurisdiction,OFF-0049,e48c526210cf797e3886d5ef,Cybercrime Officer,4,CYBERCRIME,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,ACTIVE,ASSIGNED,REC-000621,361a07f3293bb4a0066f3f14,CASE-00053,VIOLENT_CRIME,CYBERCRIME_COMPLAINT,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,NIGHT,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,74e1de3c9558ff056933edbf3cacc20b7c76a2c5dbc690a9f133b1c5dcb141e9
REQ-000024,2026-05-27T05:12:00Z,sealed_record,OFF-0059,abdf3e234ce3687605069a60,Cybercrime Officer,4,CYBERCRIME,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000824,945f4f7b3a236a35a569de92,CASE-00017,WOMEN_CHILD_SAFETY,WITNESS_STATEMENT,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,POLICE,MEDIUM,true,true,false,false,SEALED,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,true,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,03ad817a07c60280e032bd9c64ff76ebc594881cb019944ad4594846208f4a2b
REQ-000025,2026-05-27T07:05:00Z,random_context,OFF-0052,0c912fab59a9f46b26c259dd,Sub-Inspector,3,POLICE,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000278,ff2fe9cdc866d8723406901d,CASE-00217,WOMEN_CHILD_SAFETY,VICTIM_RECORD,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,fe36937f12369374de17ebc2fe27d973f6cc96426fe8301ad67296cb7ba07a91
REQ-000026,2026-05-27T05:38:00Z,stale_case_assignment,OFF-0151,4857d6398585bfa5b41baddd,Constable,1,POLICE,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,LOW,ACTIVE,STALE,REC-000471,f6f606c409b171df8e67b6a2,CASE-00294,MISSING_PERSON,JUVENILE_RECORD,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,fef98e50287a2366e0e47f9762c3fc4246d8905f71e59d5e0e4e2d7698004480
REQ-000027,2026-05-27T03:36:00Z,revoked_credential,OFF-0160,5ce4d64c20eb4b8a7537a1f7,Inspector,4,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000053,c7a1cb7711a9318d95ea172b,CASE-00174,WOMEN_CHILD_SAFETY,FIR_SUMMARY,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,LOW,true,false,false,false,OPEN,ARCHIVED,false,false,false,true,INVESTIGATION,DOWNLOAD,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,35fc4b8e447b1df27d8502414b350c08618723df11bf23d6885f33ecd91c90c7
REQ-000028,2026-05-27T03:16:00Z,expired_approval_token,OFF-0042,4bdedd9e1ddefe7a1e6434d1,Station House Officer,5,POLICE,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000737,925484446f2fcc1a58b1ca54,CASE-00018,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,CLASSIFIED,false,false,false,false,OPEN,UNDER_REVIEW,false,false,true,true,PROSECUTION_REVIEW,VIEW,false,false,EXPIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,4e8f26bf0a71b3c2d500b823fb6462f1dd3b906a6e215033cd9f3bc84db3b99c
REQ-000029,2026-05-27T02:25:00Z,court_request,OFF-0110,7ea4c7cce178f9ad9715431c,Head Constable,2,POLICE,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000559,649afea3d6e6f8a0297f3338,CASE-00134,GENERAL_THEFT,VICTIM_RECORD,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,POLICE,MEDIUM,true,false,false,false,OPEN,ARCHIVED,false,false,false,true,PROSECUTION_REVIEW,DOWNLOAD,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,5b80f48892b3bd115c028e67599d04955f66d453473896e0830583114ef12df4
REQ-000030,2026-05-27T07:00:00Z,stale_case_assignment,OFF-0182,f733b89b991cd7dc6791cabb,Sub-Inspector,3,POLICE,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,ACTIVE,STALE,REC-000221,9a67ff28795c9b0a3b72e121,CASE-00297,VIOLENT_CRIME,FIR_SUMMARY,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,AFTER_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,162558e04baf23c7c94ca6c134d41bfcc087a60e3faa9fa83610b733a2d47e54
REQ-000031,2026-05-27T06:43:00Z,cross_jurisdiction_sensitive,OFF-0137,b5c2c2becf92b9e253d997f4,Sub-Inspector,3,POLICE,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000155,9169482ae7cab0166b265e60,CASE-00256,CYBER_FRAUD,CYBERCRIME_COMPLAINT,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,VIEW,false,false,MISSING,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,7cb0aa5d1fcd69a92cf67c508ff251aec90c1e9a988930af1f48c08e1d4d8ee8
REQ-000032,2026-05-27T03:44:00Z,stale_case_assignment,OFF-0229,910fbfbd952d337d55470015,Head Constable,2,POLICE,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,LOW,ACTIVE,STALE,REC-000287,255eef6a2a2326cbbe551f51,CASE-00296,VIOLENT_CRIME,WITNESS_STATEMENT,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,POLICE,CLASSIFIED,false,true,false,false,SEALED,ACTIVE,false,false,true,true,INVESTIGATION,UPDATE,false,false,MISSING,NIGHT,DEGRADED,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,25a05d421798de7da95f854eb752e431fa9236fb4a3a1c8d2cb876201fdb573a
REQ-000033,2026-05-27T06:36:00Z,revoked_credential,OFF-0212,22d2f79089811df3a4aeb9a5,Head Constable,2,POLICE,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,LOW,REVOKED,NOT_ASSIGNED,REC-000168,3247cfd0298737ce5f467ec6,CASE-00006,FINANCIAL_CRIME,FORENSIC_REPORT,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,e0cb2d4973e8a938b432fe564e13ce92e3ff88c1cb1badd2b493e847595627bd
REQ-000034,2026-05-27T07:56:00Z,emergency_override,OFF-0163,7ee6e3366f554e7379c63997,Head Constable,2,POLICE,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000751,efb1f48ed439503d51e29577,CASE-00097,CYBER_FRAUD,VICTIM_RECORD,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,true,false,false,false,OPEN,UNDER_REVIEW,false,false,true,true,EMERGENCY_RESPONSE,VIEW,true,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,219ea2c9ffdbaa09fed88288f887d54ec1ca82f133e6e3a0ffbb1b698a3c75df
REQ-000035,2026-05-27T06:25:00Z,stale_case_assignment,OFF-0066,a07f98edb4eac55d9fa73ffe,Sub-Inspector,3,POLICE,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,ACTIVE,STALE,REC-000047,fb9b68002468d3dcf43099d5,CASE-00205,VIOLENT_CRIME,COURT_SUBMISSION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,MEDIUM,false,false,false,false,SEALED,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,5bd0be82b7a2a4b1b8dc03747cb224bcce7e06489ba048fc2f43ebdc5f3d883b
