case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00155,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0111|OFF-0137,true
CASE-00156,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0174|OFF-0173|OFF-0158|OFF-0053,true
CASE-00157,CYBER_FRAUD,OPEN,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,OFF-0059,true
CASE-00158,FINANCIAL_CRIME,CHARGESHEETED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0128|OFF-0068,true
CASE-00159,NARCOTICS,CHARGESHEETED,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0185|OFF-0228|OFF-0040,true
CASE-00160,MISSING_PERSON,CHARGESHEETED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0203|OFF-0010|OFF-0077,true
CASE-00161,GENERAL_THEFT,CLOSED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0131|OFF-0112,true
CASE-00162,MISSING_PERSON,OPEN,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0066|OFF-0094|OFF-0168|OFF-0067,true
CASE-00163,FINANCIAL_CRIME,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0183,true
CASE-00164,GENERAL_THEFT,COURT_PENDING,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0043,true
CASE-00165,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0179|OFF-0023|OFF-0029,true
CASE-00166,CYBER_FRAUD,CHARGESHEETED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,OFF-0048|OFF-0169|OFF-0012,true
CASE-00167,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,HIGH,OFF-0232|OFF-0233,true
CASE-00168,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0180|OFF-0093|OFF-0115,true
CASE-00169,VIOLENT_CRIME,COURT_PENDING,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0223,true
CASE-00170,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0047,true
CASE-00171,NARCOTICS,CHARGESHEETED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0033,true
CASE-00172,MISSING_PERSON,OPEN,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0163|OFF-0132|OFF-0062|OFF-0101,true
CASE-00173,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0198|OFF-0084|OFF-0021|OFF-0085,true
CASE-00174,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0004,true
CASE-00175,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0020|OFF-0237|OFF-0028,true
CASE-00176,VIOLENT_CRIME,OPEN,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0162|OFF-0158|OFF-0174,true
CASE-00177,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0092|OFF-0147|OFF-0091|OFF-0019,true
CASE-00178,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,OFF-0223|OFF-0006|OFF-0060|OFF-0170,true
CASE-00179,FINANCIAL_CRIME,OPEN,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0123|OFF-0202,true
CASE-00180,JUVENILE_PROTECTION,COURT_PENDING,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0197|OFF-0018,true
CASE-00181,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0190|OFF-0238,true
CASE-00182,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0240,true
CASE-00183,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0172,true
CASE-00184,GENERAL_THEFT,CHARGESHEETED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0178|OFF-0036|OFF-0069,true
CASE-00185,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0155|OFF-0174|OFF-0158|OFF-0053,true
CASE-00186,MISSING_PERSON,COURT_PENDING,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0030,true
CASE-00187,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,OFF-0012|OFF-0048|OFF-0110,true
CASE-00188,JUVENILE_PROTECTION,CHARGESHEETED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,HIGH,OFF-0009,true
CASE-00189,VIOLENT_CRIME,OPEN,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0228|OFF-0185|OFF-0040,true
CASE-00190,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0173|OFF-0162|OFF-0053|OFF-0174,true
CASE-00191,MISSING_PERSON,COURT_PENDING,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0143|OFF-0109,true
CASE-00192,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0005|OFF-0017|OFF-0210|OFF-0041,true
CASE-00193,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,HIGH,OFF-0113|OFF-0233|OFF-0167,true
CASE-00194,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,OFF-0223|OFF-0006|OFF-0187|OFF-0170,true
CASE-00195,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0176|OFF-0150,true
CASE-00196,CYBER_FRAUD,OPEN,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,OFF-0152|OFF-0047,true
CASE-00197,JUVENILE_PROTECTION,COURT_PENDING,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,HIGH,OFF-0112|OFF-0011|OFF-0201|OFF-0102,true
CASE-00198,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0151|OFF-0043,true
CASE-00199,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0004|OFF-0195|OFF-0226,true
CASE-00200,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0240,true
CASE-00201,JUVENILE_PROTECTION,OPEN,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0144|OFF-0070,true
CASE-00202,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0064|OFF-0057|OFF-0111,true
CASE-00203,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0240,true
CASE-00204,WOMEN_CHILD_SAFETY,CLOSED,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0188,true
CASE-00205,VIOLENT_CRIME,OPEN,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0062|OFF-0101|OFF-0163|OFF-0168,true
CASE-00206,FINANCIAL_CRIME,CLOSED,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0240,true
CASE-00207,FINANCIAL_CRIME,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0099,true
CASE-00208,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0201|OFF-0131|OFF-0011,true
CASE-00209,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0112|OFF-0201|OFF-0102,true
CASE-00210,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0224|OFF-0071|OFF-0218,true
CASE-00211,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0005|OFF-0041|OFF-0017|OFF-0046,true
CASE-00212,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0056|OFF-0106|OFF-0020,true
CASE-00213,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0192,true
CASE-00214,FINANCIAL_CRIME,CLOSED,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0074|OFF-0157|OFF-0022|OFF-0204,true
CASE-00215,NARCOTICS,OPEN,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0016|OFF-0002|OFF-0181|OFF-0217,true
CASE-00216,CYBER_FRAUD,OPEN,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0145|OFF-0225|OFF-0073,true
CASE-00217,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0227|OFF-0179,true
CASE-00218,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0149,true
CASE-00219,JUVENILE_PROTECTION,CHARGESHEETED,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0225|OFF-0145|OFF-0013|OFF-0073,true
CASE-00220,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0068|OFF-0128,true
CASE-00221,VIOLENT_CRIME,OPEN,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0057|OFF-0137|OFF-0047|OFF-0152,true
CASE-00222,CYBER_FRAUD,CLOSED,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,OFF-0125|OFF-0154,true
CASE-00223,NARCOTICS,COURT_PENDING,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0112|OFF-0102,true
CASE-00224,NARCOTICS,CHARGESHEETED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0135|OFF-0128|OFF-0206,true
CASE-00225,CYBER_FRAUD,CHARGESHEETED,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0194|OFF-0143|OFF-0030|OFF-0109,true
CASE-00226,VIOLENT_CRIME,CHARGESHEETED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0091|OFF-0207,true
CASE-00227,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0166|OFF-0100,true
CASE-00228,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0093|OFF-0043,true
CASE-00229,GENERAL_THEFT,CHARGESHEETED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0003|OFF-0147|OFF-0177,true
CASE-00230,VIOLENT_CRIME,CLOSED,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0085|OFF-0084|OFF-0021|OFF-0198,true
CASE-00231,FINANCIAL_CRIME,OPEN,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0199|OFF-0224,true
CASE-00232,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0172|OFF-0069,true
CASE-00233,FINANCIAL_CRIME,COURT_PENDING,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0014|OFF-0061,true
CASE-00234,VIOLENT_CRIME,CHARGESHEETED,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0094|OFF-0182|OFF-0067|OFF-0066,true
CASE-00235,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0149|OFF-0159|OFF-0076|OFF-0108,true
CASE-00236,NARCOTICS,CHARGESHEETED,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0132|OFF-0067|OFF-0168|OFF-0163,true
CASE-00237,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0038|OFF-0050,true
CASE-00238,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0240,true
CASE-00239,NARCOTICS,COURT_PENDING,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0240,true
CASE-00240,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0101|OFF-0062|OFF-0182|OFF-0078,true
CASE-00241,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0125|OFF-0175|OFF-0088|OFF-0220,true
CASE-00242,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0033,true
CASE-00243,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0024,true
CASE-00244,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0099|OFF-0214,true
CASE-00245,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0030,true
CASE-00246,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0143|OFF-0030|OFF-0109,true
CASE-00247,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0147|OFF-0177,true
CASE-00248,GENERAL_THEFT,OPEN,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0167|OFF-0113,true
CASE-00249,FINANCIAL_CRIME,CHARGESHEETED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0041|OFF-0139|OFF-0087|OFF-0210,true
CASE-00250,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0166,true
CASE-00251,NARCOTICS,COURT_PENDING,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0175|OFF-0088|OFF-0154,true
CASE-00252,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0028|OFF-0183|OFF-0122|OFF-0020,true
CASE-00253,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0006,true
CASE-00254,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,HIGH,OFF-0210|OFF-0139|OFF-0009,true
CASE-00255,CYBER_FRAUD,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0215|OFF-0188,true
CASE-00256,CYBER_FRAUD,OPEN,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,OFF-0125|OFF-0175,true
CASE-00257,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,OFF-0006|OFF-0223,true
CASE-00258,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0152,true
CASE-00259,VIOLENT_CRIME,COURT_PENDING,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0145|OFF-0082|OFF-0073,true
CASE-00260,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0023|OFF-0029|OFF-0179|OFF-0227,true
CASE-00261,GENERAL_THEFT,CLOSED,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0004|OFF-0195|OFF-0226,true
CASE-00262,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0155|OFF-0174|OFF-0053|OFF-0162,true
CASE-00263,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0169|OFF-0010,true
CASE-00264,VIOLENT_CRIME,CLOSED,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0043,true
CASE-00265,FINANCIAL_CRIME,OPEN,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0048|OFF-0203|OFF-0104|OFF-0012,true
CASE-00266,CYBER_FRAUD,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0148|OFF-0122|OFF-0028,true
CASE-00267,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0155,true
CASE-00268,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0096|OFF-0051|OFF-0014,true
CASE-00269,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0215|OFF-0186|OFF-0133|OFF-0222,true
CASE-00270,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0045|OFF-0071,true
CASE-00271,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0035|OFF-0093,true
CASE-00272,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0227|OFF-0179,true
CASE-00273,WOMEN_CHILD_SAFETY,CLOSED,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,HIGH,OFF-0167,true
CASE-00274,NARCOTICS,CLOSED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0029|OFF-0179|OFF-0227|OFF-0023,true
CASE-00275,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0105|OFF-0223|OFF-0170,true
CASE-00276,MISSING_PERSON,CLOSED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0048|OFF-0203|OFF-0169|OFF-0010,true
CASE-00277,MISSING_PERSON,CLOSED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0210|OFF-0005|OFF-0041|OFF-0009,true
CASE-00278,NARCOTICS,CLOSED,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0042|OFF-0190,true
CASE-00279,JUVENILE_PROTECTION,OPEN,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,OFF-0047|OFF-0064,true
CASE-00280,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0101,true
CASE-00281,NARCOTICS,COURT_PENDING,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0143|OFF-0109|OFF-0194,true
CASE-00282,MISSING_PERSON,OPEN,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0014|OFF-0061|OFF-0051|OFF-0096,true
CASE-00283,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0002|OFF-0138,true
CASE-00284,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0142|OFF-0172|OFF-0069|OFF-0178,true
CASE-00285,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0111|OFF-0057,true
CASE-00286,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0091|OFF-0092,true
CASE-00287,MISSING_PERSON,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0141,true
CASE-00288,MISSING_PERSON,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0075|OFF-0099|OFF-0214|OFF-0161,true
CASE-00289,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0030,true
CASE-00290,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0181|OFF-0120|OFF-0002|OFF-0138,true
CASE-00291,JUVENILE_PROTECTION,CLOSED,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0027,true
CASE-00292,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0190|OFF-0238|OFF-0042|OFF-0107,true
CASE-00293,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0079|OFF-0157|OFF-0049|OFF-0074,true
CASE-00294,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0175|OFF-0125|OFF-0088|OFF-0220,true
CASE-00295,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0132|OFF-0078|OFF-0163,true
CASE-00296,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0025|OFF-0164,true
CASE-00297,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0144|OFF-0216,true
CASE-00298,NARCOTICS,CHARGESHEETED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0033,true
CASE-00299,MISSING_PERSON,OPEN,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0110|OFF-0048,true
CASE-00300,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0192|OFF-0164|OFF-0025|OFF-0126,true
CASE-00301,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0185|OFF-0228,true
CASE-00302,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0093,true
CASE-00303,CYBER_FRAUD,CHARGESHEETED,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0158|OFF-0155|OFF-0162,true
CASE-00304,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0134|OFF-0055,true
CASE-00305,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0109|OFF-0030|OFF-0143,true
CASE-00306,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0239,true
CASE-00307,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0014|OFF-0051|OFF-0061|OFF-0096,true
CASE-00308,MISSING_PERSON,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0128,true
CASE-00309,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0211|OFF-0191|OFF-0024,true
