request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash,decision,primary_reason_code,matched_rule_ids,all_triggered_rule_ids,decisive_attributes,failed_or_review_rules,required_approval,xai_explanation,xai_supporting_factors,policy_version_evaluated,decision_hash,explanation_hash,audit_anchor_hash
REQ-000197,2026-05-28T21:58:00Z,revoked_credential,OFF-0129,fad5d40018942c6b0ef2d75c,Head Constable,2,POLICE,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,LOW,REVOKED,NOT_ASSIGNED,REC-000207,db0304cd11153fe986b9f40e,CASE-00188,CYBER_FRAUD,JUVENILE_RECORD,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,DOWNLOAD,false,false,MISSING,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,192ef3d15fe9a4b5f53f01eab16f5e1cf4f8420b566bec36970f0c85e4941215,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,requester_credential_status,DENY_INACTIVE_CREDENTIAL|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because credential status is REVOKED. Requester role=Head Constable, record type=JUVENILE_RECORD, sensitivity=CLASSIFIED, purpose=INVESTIGATION. Supporting factors: purpose is recognized by policy, requested action is routine.",purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,c2fb39fab1d54f942f55262786f443e2aae75c374ee36e3bc33856a1d72793f2,0fe9121a733964bcd91f803df190a3515d4289a8a399932cf28641df0dcf0267,5d920c5bdb56e49c5743f348845004083c4cc4112f06b33669429f63adf98706
REQ-000198,2026-05-29T04:48:00Z,stale_case_assignment,OFF-0165,b2c7b3b76aeb981b1bd8756b,Prosecutor Liaison,4,PROSECUTION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,ACTIVE,STALE,REC-000716,ee2e764d1a9ea993ed80e6a3,CASE-00067,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ARCHIVED,false,false,false,true,INVESTIGATION,UPDATE,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,35420d3bb881edc3aac2aed1ec51de3397704abc14057afdfaf5b611f596e2f9,deny,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT,case_assignment_status,DENY_STALE_CASE_ASSIGNMENT,none,"Access was denied because case assignment is stale. Requester role=Prosecutor Liaison, record type=COURT_SUBMISSION, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy.",active credential|purpose is recognized by policy,P-2026-05-STEP2-ORACLE,725dcb5cfb7f340400b4e670752f6fa94cc42ca2a3a8d6125af31409b54bf55e,859c5e224f55844e9dd836fb627c0017e0ac0f41249e9d23aa4e0609f3dc026d,3eb97de52e45204651c64e2b5f24471e8feaeba574842fe7f486c8eab5dfb93f
REQ-000199,2026-05-28T22:26:00Z,stale_case_assignment,OFF-0134,4718492e22f05239e76383dd,Head Constable,2,POLICE,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,LOW,ACTIVE,STALE,REC-000114,ad93e2928b72a7e21702b4ea,CASE-00194,CYBER_FRAUD,FORENSIC_REPORT,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,4f3f10422e023d8acc2a77d83a9579762c82602ae1362a921d45cacebd9ffba1,deny,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,case_assignment_status,DENY_STALE_CASE_ASSIGNMENT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because case assignment is stale. Requester role=Head Constable, record type=FORENSIC_REPORT, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,8e24e6031d6be733c338f4763dc07e4dce2c327c90cc95ca1476711f67fa98b4,db306b6bbf54d8392512333acf2af2c4d8d01f9b839765555b590d52ba4f1ea3,a0a822d36983e0216a416cb1e33077946582411e3c4875039285ed6e0069bae6
REQ-000200,2026-05-28T06:00:00Z,court_request,OFF-0136,3388bd23d03d7e43b3bd8d53,Head Constable,2,POLICE,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,LOW,SUSPENDED,NOT_ASSIGNED,REC-000424,dbdfbc01fd0c4b39b898ed5b,CASE-00257,NARCOTICS,EVIDENCE_MEDIA,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,POLICE,HIGH,false,false,false,true,OPEN,ARCHIVED,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,6c5dc25fd756ec162d5eb544cb0ce75f8bc7de1c8a534eab1f21a37652dbd362,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,requester_credential_status,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,none,"Access was denied because credential status is SUSPENDED. Requester role=Head Constable, record type=EVIDENCE_MEDIA, sensitivity=HIGH, purpose=PROSECUTION_REVIEW. Supporting factors: purpose is recognized by policy, requested action is routine.",purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,a9f80783d4f51bd793b8fc96c14370f6ca791927fae758240f9a98f1f3556495,42a35ce9e8c4e0bf04c7dffb6fdb7d42227fb75db9c280e5d92a2e6849848ea5,68f30bb37d9e6b9c2c9e20b4eeb6a04ac6cdddb189d53177ddacd3ae0a04f109
REQ-000201,2026-05-28T12:51:00Z,normal_in_jurisdiction,OFF-0117,c3da23329ac65eb7b3af694c,Head Constable,2,POLICE,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,LOW,ACTIVE,ASSIGNED,REC-000620,05c7c986bc49b426bf6cd52e,CASE-00107,NARCOTICS,FORENSIC_REPORT,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,STATION_NODE_DOWN,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,26552396d3866a738c604aeac76471337e5eb8b1cdfd070254c2c66505418745,escalate,ESCALATE_NODE_STATUS_DEGRADED,ESCALATE_NODE_STATUS_DEGRADED,ESCALATE_NODE_STATUS_DEGRADED,network_status,ESCALATE_NODE_STATUS_DEGRADED,manual_node_outage_review,"Access was escalated for senior review because station node is down and request needs manual review. Requester role=Head Constable, record type=FORENSIC_REPORT, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: active credential, officer is assigned to the case, request is within jurisdiction, purpose is recognized by policy.",active credential|officer is assigned to the case|request is within jurisdiction|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,df664014bff767abb4fcb5a59e1c597c3989ef51aed32d31c4553944feb2d0ee,90b481f4f1266980c9c0e8159fe58ca3f634810de894f541a07d077255ec5895,30cd845f025cfee333575cf44ab10fd281b9f897f242546ba6dcbfd34e0a9066
REQ-000202,2026-05-29T05:52:00Z,revoked_credential,OFF-0126,73518b37a439a4d90b18903d,Sub-Inspector,3,POLICE,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000450,b633e7b814cf174a43cb626e,CASE-00263,NARCOTICS,EVIDENCE_MEDIA,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,ab0e785da4dd1d36b40c42dec923971ed2523a2b0044b7b051314b19bedbceb2,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,requester_credential_status,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because credential status is REVOKED. Requester role=Sub-Inspector, record type=EVIDENCE_MEDIA, sensitivity=CLASSIFIED, purpose=INVESTIGATION. Supporting factors: purpose is recognized by policy, requested action is routine.",purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,9282204158c00ac637cb7532c3854bd33d258910ad095871dbb5f52718fb71d8,6fd676f65f0ba58c17b7f8f73b230cca87693522626b653e8ab35eb1da4dff09,659c51b071ce27a1df7d0059002f1fb776806523a2999397832c04193916363f
REQ-000203,2026-05-27T06:46:00Z,sealed_record,OFF-0130,4b271c3dc209eac61d05dd4f,Head Constable,2,POLICE,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000094,7d60c16d6ecbadcdbdfa7d7b,CASE-00134,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,POLICE,HIGH,false,false,false,false,SEALED,ACTIVE,false,false,false,true,INVESTIGATION,DOWNLOAD,false,false,MISSING,NIGHT,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,c424f3cc2d30b4902150914ca9c7d6ab53036db14c7481ae2fbf32cf2f243ab3,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,court_or_prosecutor_request_flag|sealed_status,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because sealed record request has no court or prosecution context. Requester role=Head Constable, record type=CYBERCRIME_COMPLAINT, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,6007f4a06832fa63007980da153b28da826bd1a539f2b585c5a87181c3567425,ab70537b3c49ba586f69d8f3bb93cc2c434df7751a7c8f87ebd87e18ee14d785,921a9bfef34d989af9af4ca622369bd5bc0e03fd3975b51befe2ac4f3418c0ea
REQ-000204,2026-05-27T17:00:00Z,cross_jurisdiction_sensitive,OFF-0105,acd11cf62713639d9ec501cd,Inspector,4,POLICE,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000642,65b119681a10677745fef3d9,CASE-00018,JUVENILE_PROTECTION,CASE_DIARY,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,POLICE,CLASSIFIED,false,false,true,false,OPEN,ARCHIVED,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,4b528f4cc8b8f984d9be1da1eea5c60977dc51b4143239943e67b5e641b543c6,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|juvenile_flag|record_sensitivity_level,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Inspector, record type=CASE_DIARY, sensitivity=CLASSIFIED, purpose=FORENSIC_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,df8817185fccded2826a8e589853a2f092f59e1e645e88769b9fe7cec8f2c80c,f0f69dc666329283653bf0917b8456abc0e3ba0af984d610a473a44bc85a16a1,9c9fa4b9e7072d766572363327eec0658d4faa4b2fc85068ac2b5370114a929c
REQ-000205,2026-05-27T10:15:00Z,stale_case_assignment,OFF-0019,43619f9291295cde078ede73,Sub-Inspector,3,POLICE,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,ACTIVE,STALE,REC-000218,b2fe1d7e7f491d2222d662d6,CASE-00245,MISSING_PERSON,CYBERCRIME_COMPLAINT,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,9aaa2745131c95eb3a36464831eda0f604c5f7722b737ba99191f6ff8a4201fc,deny,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,case_assignment_status,DENY_STALE_CASE_ASSIGNMENT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because case assignment is stale. Requester role=Sub-Inspector, record type=CYBERCRIME_COMPLAINT, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,8fb787469088d517aaba91d31537cb142e3c600255ee6dfe02b393028fab7620,80bd774ef5e3594ad2ccb5dd8f4116d6e63f35aa7137c13c501065503ccb0933,305521c73f5c2df17333548f66b9d307a70fa88060f33da82e2b4021afd218ac
REQ-000206,2026-05-29T03:30:00Z,sealed_record,OFF-0037,61f9c30ebf940f606c1a2520,Inspector,4,POLICE,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000709,76f11b624b1e439ab531c33c,CASE-00286,CYBER_FRAUD,COURT_SUBMISSION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,SEALED,ACTIVE,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,0275dfab4e18e44bfce081b51eae76a0136b191a1f1d19abbe5cb9d115dda583,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,approval_token_status|court_or_prosecutor_request_flag|sealed_status,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,sealed_record_superior_review,"Access was escalated for senior review because sealed record has court or prosecution context but still requires review. Requester role=Inspector, record type=COURT_SUBMISSION, sensitivity=MEDIUM, purpose=COURT_PRODUCTION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,a36c7d295c3a321796bbe63328dcd851afdfa3276d685e5c6bcfd54392a26944,bb009ddcc0bf9a65afb252945bdfe12702b8d4b166478a27a868982c09689548,493c755c934f24acf51f5323c0fc133392565eba7ac214f9850982be9e8a6a06
REQ-000207,2026-05-28T00:09:00Z,revoked_credential,OFF-0092,29e63067f87e22c26e60f375,Constable,1,POLICE,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,LOW,REVOKED,NOT_ASSIGNED,REC-000241,6197a206f9aa2b3df21b2fe7,CASE-00045,GENERAL_THEFT,CASE_DIARY,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,POLICE,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,false,false,false,true,AUDIT,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,0e924651a137e6a7afff45995cdfe3ab4ca4f0a7f27c2d9f7485192ebfffe5b1,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,requester_credential_status,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because credential status is REVOKED. Requester role=Constable, record type=CASE_DIARY, sensitivity=CLASSIFIED, purpose=AUDIT. Supporting factors: purpose is recognized by policy, requested action is routine.",purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,4fda30a1e139bf61075bc8482c12b6c97168524e2f7fe3865bce7ed6b16ee10f,bd11b3e21c1df1b22412fd57a1e992997ad7a26f6343280b6472bed7b8c86eb0,ba301297fdb2eaf37b7806359dcef276f69826ac8367c3b0c727fc9baaf8e3e3
REQ-000208,2026-05-28T07:12:00Z,stale_case_assignment,OFF-0132,9a1678400f682a3201830c3a,Forensic Officer,4,FORENSIC,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,HIGH,ACTIVE,STALE,REC-000278,ff2fe9cdc866d8723406901d,CASE-00081,NARCOTICS,FIR_SUMMARY,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,POLICE,MEDIUM,false,false,false,false,SEALED,ARCHIVED,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,cd31451c5cac2d1cb9df835fa3104dc24b23fe2e2873da1a0ef619502c9eb3d6,deny,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT|DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_STALE_CASE_ASSIGNMENT|DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,case_assignment_status|court_or_prosecutor_request_flag|sealed_status,DENY_STALE_CASE_ASSIGNMENT|DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,"Access was denied because case assignment is stale; sealed record request has no court or prosecution context. Requester role=Forensic Officer, record type=FIR_SUMMARY, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,e1988b44da7affe632de500b7305bc04b03cb02c405cdcc9a537cd00bda6da02,305ff2daa971fcadb472e3feb77de908d054991f8b635a64410c24728c5a131b,2dc33b53c9e25b59f5b66aaf9152f172aaaf4a6fcb8829c53cca71c95ee10e21
REQ-000209,2026-05-28T17:48:00Z,sealed_record,OFF-0166,b6791729f7de52114f8f5aba,Inspector,4,POLICE,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000366,aecc4eeab743055519b9afaa,CASE-00185,FINANCIAL_CRIME,VICTIM_RECORD,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,true,false,false,false,SEALED,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,true,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,019fb7b8a9888b736e71c6367ac780ddf6c201d26059afb9c792028ec00b75e7,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,approval_token_status|court_or_prosecutor_request_flag|cross_jurisdiction|record_sensitivity_level|sealed_status|victim_flag,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,classified_record_approval|cross_jurisdiction_superior_approval|sealed_record_superior_review|sensitive_record_approval,"Access was escalated for senior review because sealed record has court or prosecution context but still requires review; juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Inspector, record type=VICTIM_RECORD, sensitivity=CLASSIFIED, purpose=PROSECUTION_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,e453824dffd9ac1d8d5c1b1dfc5fe900b295337792bd8ea5724767c52c6e39ab,bdb4591ac3ea020307aba3e296081402669fecc0c0ab9add2cdfc8fc3b734462,775c189dab23ed01daa03b4c0acff042f8f584367429690793647b6f806b6d95
REQ-000210,2026-05-29T04:30:00Z,revoked_credential,OFF-0126,73518b37a439a4d90b18903d,Sub-Inspector,3,POLICE,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000791,55503cf4baba214afaaf17a5,CASE-00138,VIOLENT_CRIME,FORENSIC_REPORT,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,AUDIT,DOWNLOAD,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,0835d8a5fd221387e0897fe0e4cdd364a07fd41ccc57c0b166c47fb0f756fdb5,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,requester_credential_status,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because credential status is REVOKED. Requester role=Sub-Inspector, record type=FORENSIC_REPORT, sensitivity=HIGH, purpose=AUDIT. Supporting factors: purpose is recognized by policy, requested action is routine.",purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,9757e29dbbfb7a80c66361fd75ea7f635c47ee168ccf4e8ba1241c8d9a712230,ea2bb658ca3cde1a769dd66a1917554ff80b003d90a8dac27ed74045dece9a2c,74bbd934aa334d25a31b0c197bc3cfdd9cc59d38e9a29c3528dbff73bf5a8cd7
REQ-000211,2026-05-28T11:10:00Z,juvenile_sensitive,OFF-0085,17c3357ea795f04352db1db0,Head Constable,2,POLICE,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000048,e2ab6a19944224989c13a294,CASE-00244,JUVENILE_PROTECTION,WITNESS_STATEMENT,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,CLASSIFIED,false,true,true,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,SHARE,false,false,PRESENT_VALID,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,3f908a61dcf60a94f795661d432171337449180483246fd86154a8e8def733b9,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|juvenile_flag|record_sensitivity_level|witness_flag,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Head Constable, record type=WITNESS_STATEMENT, sensitivity=CLASSIFIED, purpose=SUPERVISION. Supporting factors: active credential, purpose is recognized by policy.",active credential|purpose is recognized by policy,P-2026-05-STEP2-ORACLE,6eba26838ed61c1266d0a9901a365d61da3abc3ca567d8b8be87f8fa5b0213ad,2a09761a267148b8c49c342e028838e3b2ba1f90eb164238d9357ee666a7ed7e,b220e5e2a32e89a26783bd91f6e89f3c83aca424a85fe0a58966f9ca4f5c67d4
