request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash
REQ-000011,2026-05-27T03:07:00Z,court_request,OFF-0169,da8724df1e30e5c801778777,Constable,1,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000479,2a72e9e4ca2925b1a4edb88a,CASE-00011,MISSING_PERSON,JUVENILE_RECORD,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,SHARE,false,true,PRESENT_VALID,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,3bc7c4c9a11fae46018bb2b8958ef0bb80c30d87747982efb908eafda9377654
REQ-000012,2026-05-27T02:36:00Z,random_context,OFF-0016,5d49251d25024e2ef906fcfa,Inspector,4,POLICE,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000054,1401f3e1054a0aaab0eeff1c,CASE-00274,CYBER_FRAUD,CASE_DIARY,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,POLICE,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,false,true,true,false,INVESTIGATION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,21ab328943d532f4cc483d4cbae5df6702a76961a745b509ced6bb0ad7643736
REQ-000013,2026-05-27T01:18:00Z,expired_approval_token,OFF-0156,5f299dc3f248e4c74232aab4,Head Constable,2,POLICE,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000216,f8d01d9519981fbe6119c784,CASE-00014,JUVENILE_PROTECTION,FIR_SUMMARY,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,POLICE,LOW,false,false,true,false,OPEN,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,false,EXPIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,c8667ad1b7acfd9d19164edcc2c26b200bcd976f50ccf00dfe93315bd9830872
REQ-000014,2026-05-27T00:42:00Z,cross_jurisdiction_sensitive,OFF-0155,750741a21ba1ad37a768df1b,Sub-Inspector,3,POLICE,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000672,1922b95ccc37339a4045c508,CASE-00331,FINANCIAL_CRIME,JUVENILE_RECORD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,HIGH,false,false,true,false,SEALED,ACTIVE,false,false,false,true,INVESTIGATION,DOWNLOAD,false,false,PRESENT_VALID,NIGHT,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,d3185d53a3c9b46fe972e19f53ce5821f1e8efa66394dab7a5ff1d3121f37c0b
REQ-000015,2026-05-27T03:30:00Z,random_context,OFF-0141,69b61a8c9ab3b270d0f7db2e,Sub-Inspector,3,POLICE,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,SUSPENDED,NOT_ASSIGNED,REC-000150,c037395aee2e6c54b7bdb5ce,CASE-00038,GENERAL_THEFT,FIR_SUMMARY,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,false,false,false,true,COURT_PRODUCTION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,1a71a35164fe27010b48659409e55c5b350a671ab0c5f77825ffcca780b14cc5
REQ-000016,2026-05-27T03:28:00Z,sealed_record,OFF-0079,769c0f71f92a8b49e252746c,Cybercrime Officer,4,CYBERCRIME,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000036,19c0033126dabf1c18a8e634,CASE-00116,JUVENILE_PROTECTION,FIR_SUMMARY,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,MEDIUM,false,false,true,false,SEALED,ACTIVE,false,false,false,true,COURT_PRODUCTION,DOWNLOAD,false,true,MISSING,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,7817cb64497c446dcdab1085a75eefbc2d79226c831afc6ef0e488256261f361
REQ-000017,2026-05-27T03:24:00Z,normal_in_jurisdiction,OFF-0085,17c3357ea795f04352db1db0,Head Constable,2,POLICE,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,LOW,ACTIVE,ASSIGNED,REC-000708,570eb7fa38bcf5f5722f7399,CASE-00021,GENERAL_THEFT,COURT_SUBMISSION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,POLICE,MEDIUM,false,false,false,false,SEALED,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,7ab447a2ccfb62b50ee47bd7822e1dc532f31a525950bbacbc5de62d876d92cb
REQ-000018,2026-05-27T03:54:00Z,cross_jurisdiction_sensitive,OFF-0134,4718492e22f05239e76383dd,Head Constable,2,POLICE,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000757,baf86b559647425ddbc4733b,CASE-00066,NARCOTICS,CASE_DIARY,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,DOWNLOAD,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,2e5e2ec37a0816a1df9405c78a5b77344ad3459bbb4cc387a319e48d55ac3edc
REQ-000019,2026-05-27T01:54:00Z,normal_in_jurisdiction,OFF-0053,5250e04b75f9aa481b9f2c6e,Sub-Inspector,3,POLICE,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000678,2ba015c222df82621a60df37,CASE-00150,CYBER_FRAUD,JUVENILE_RECORD,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,eedaed1943c48e587a5d3ab706bad4801697b14ea6ac0ae9b34a0c53b057d034
REQ-000020,2026-05-27T05:20:00Z,court_request,OFF-0234,a7db164c4af844793a01db35,Head Constable,2,POLICE,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000593,118bf6e235079ff659306fe5,CASE-00006,JUVENILE_PROTECTION,FIR_SUMMARY,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,false,false,true,false,OPEN,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,644c499f27aa58af14a8b2dd5f103377bc51b316d8dad191af6ad9476eaac575
REQ-000021,2026-05-27T03:51:00Z,court_request,OFF-0116,f1533940112c34367e3740e3,Prosecutor Liaison,4,PROSECUTION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000488,fc498ccdbed501011d0e55db,CASE-00215,VIOLENT_CRIME,FIR_SUMMARY,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,MEDIUM,false,false,false,false,SEALED,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,AFTER_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,1d17f6fd98c449f5ce4236bf18bc1c786c1a24541ca609cecaea4915512d25d5
REQ-000022,2026-05-27T02:34:00Z,revoked_credential,OFF-0126,73518b37a439a4d90b18903d,Sub-Inspector,3,POLICE,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000259,8d8ccd21b2cc1f62311c5630,CASE-00328,NARCOTICS,EVIDENCE_MEDIA,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,POLICE,HIGH,false,false,false,true,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,NIGHT,STATION_NODE_DOWN,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,5a264479c83a3775e6b7e06d1f9150d742f6b1b455babe6b0e0394d7130c26bc
REQ-000023,2026-05-27T02:18:00Z,sealed_record,OFF-0007,934e26f772b73b1d824939e2,Cybercrime Officer,4,CYBERCRIME,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000890,371a23d91f7294df8b697c77,CASE-00061,FINANCIAL_CRIME,CASE_DIARY,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,CLASSIFIED,false,false,false,false,SEALED,ARCHIVED,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,31e1c195772bbe108af69cc97e72ff844d5263d4944d5cece26560756597713e
REQ-000024,2026-05-27T01:36:00Z,emergency_override,OFF-0146,59518bd254aa8c0d0b7a139c,Head Constable,2,POLICE,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000370,1b1414b71469f9459ee02ce9,CASE-00056,GENERAL_THEFT,WITNESS_STATEMENT,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,POLICE,HIGH,false,true,false,false,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,VIEW,true,false,PRESENT_VALID,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,a629832245f45570fcc621ba6d87b5b7eefa398ae6d22db7099359879fa9a0ec
REQ-000025,2026-05-27T01:15:00Z,cross_jurisdiction_sensitive,OFF-0186,fe341f3994ddbba307367393,Station House Officer,5,POLICE,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000204,a638e70808e21ac763018336,CASE-00350,FINANCIAL_CRIME,VICTIM_RECORD,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,d5a6fc400f3990dc9388a4c0f104468313a8938d8d55b141b4af8cd1309e3c9d
REQ-000026,2026-05-27T06:04:00Z,cross_jurisdiction_sensitive,OFF-0183,95ff51d542090c1b60accce5,Inspector,4,POLICE,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000176,21cd1407a639ec217457fb46,CASE-00007,GENERAL_THEFT,VICTIM_RECORD,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,CLASSIFIED,true,false,false,false,OPEN,ARCHIVED,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,16b14135e5127a7ec51f9cfa90f5fe4f684fab34ec74d74acce25849bd307117
REQ-000027,2026-05-27T06:18:00Z,court_request,OFF-0013,3573eec47a61bb4c69e2b339,Inspector,4,POLICE,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,SUSPENDED,NOT_ASSIGNED,REC-000431,ca211788ec4162bcf6922ba1,CASE-00155,VIOLENT_CRIME,JUVENILE_RECORD,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,true,true,false,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,DEGRADED,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,9bc1d1ece86eeef550f1a5bea30bb96871ec1a8826865deee5cbc575d3c66569
REQ-000028,2026-05-27T00:56:00Z,random_context,OFF-0014,86b6682cd665b74e9695ec29,Prosecutor Liaison,4,PROSECUTION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000566,a50f154cd90fb54e0509c371,CASE-00148,GENERAL_THEFT,FORENSIC_REPORT,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,POLICE,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,false,false,true,true,PROSECUTION_REVIEW,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,STATION_NODE_DOWN,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,7c3d93894f955f38640220ce46d937f196bc20bf8c11a3e2856e602609895181
REQ-000029,2026-05-27T01:27:00Z,revoked_credential,OFF-0035,6d2396ea39d60a2c9554602a,Constable,1,POLICE,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,LOW,REVOKED,NOT_ASSIGNED,REC-000228,8d196118f5537bf44adff98a,CASE-00214,CYBER_FRAUD,VICTIM_RECORD,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,POLICE,HIGH,true,false,false,false,SEALED,ACTIVE,false,false,false,true,INVESTIGATION,APPROVE,false,false,MISSING,BUSINESS_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,2a7e53a0acf55458a9def60968e94aea9632980663ee5f36d88fced3ce1476a5
REQ-000030,2026-05-27T07:00:00Z,cross_jurisdiction_sensitive,OFF-0140,f57ebd05797c0d495cf5ad8e,Head Constable,2,POLICE,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000106,0ae0abdd95a97e36857f638e,CASE-00338,NARCOTICS,JUVENILE_RECORD,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,true,true,FORENSIC_REVIEW,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,4a7a8f522ca173850900a3833917f802ed39999dfa04fce29d95075afaab9da3
REQ-000031,2026-05-27T04:39:00Z,emergency_override,OFF-0179,74d33cea72e21de2b8f5e545,Inspector,4,POLICE,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000114,ad93e2928b72a7e21702b4ea,CASE-00194,CYBER_FRAUD,FORENSIC_REPORT,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,EMERGENCY_RESPONSE,UPDATE,true,false,MISSING,BUSINESS_HOURS,DEGRADED,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,57db92f2c3019624fce11ee45cfc93bf29b57e50b09d58058ff7b8ade2fdb192
REQ-000032,2026-05-27T07:28:00Z,cross_jurisdiction_sensitive,OFF-0017,81f27590363500d418d0fc7b,Station House Officer,5,POLICE,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000158,5a476d3f0563aeb86b0ba1d6,CASE-00278,VIOLENT_CRIME,FORENSIC_REPORT,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,PRESENT_VALID,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,06c364133eb0521ca5d388b957f1d30a3d8dc63a7df2208142e78420ee357279
REQ-000033,2026-05-27T04:57:00Z,cross_jurisdiction_sensitive,OFF-0125,97ea02f4f8fba926781c7fc5,Sub-Inspector,3,POLICE,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000868,6bcf6ec8e79fb5cd0b4d23ea,CASE-00123,GENERAL_THEFT,CASE_DIARY,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,a375494b482352526d673f938a452ec91f0764815038113334d71bdbf112e788
REQ-000034,2026-05-27T03:58:00Z,normal_in_jurisdiction,OFF-0107,fb4c90a703ac874dae2f1454,Constable,1,POLICE,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,LOW,ACTIVE,ASSIGNED,REC-000520,c0c7c557fc4406e62263bc58,CASE-00172,GENERAL_THEFT,FIR_SUMMARY,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,POLICE,LOW,false,false,false,false,OPEN,ARCHIVED,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,e444a748ecd45fcf26ff526bcab8f71a693d41884286eaea36502746012884ea
REQ-000035,2026-05-27T02:20:00Z,revoked_credential,OFF-0189,0f5e28fd8c1c5a758d17ef19,Head Constable,2,POLICE,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,LOW,REVOKED,NOT_ASSIGNED,REC-000729,9d51801e576eca4c5772ef00,CASE-00260,GENERAL_THEFT,FIR_SUMMARY,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,DOWNLOAD,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,a60fac177df36501f8ac387c912e7a59e55b4bd60c57d3820d2158fc6c62156e
