request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash,decision,primary_reason_code,matched_rule_ids,all_triggered_rule_ids,decisive_attributes,failed_or_review_rules,required_approval,xai_explanation,xai_supporting_factors,policy_version_evaluated,decision_hash,explanation_hash,audit_anchor_hash
REQ-000167,2026-05-27T16:42:00Z,revoked_credential,OFF-0147,94b2d412892c95cbfdbe73cd,Forensic Officer,4,FORENSIC,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,REVOKED,NOT_ASSIGNED,REC-000148,48cf890fe5e2b35e37ba9f33,CASE-00056,CYBER_FRAUD,CYBERCRIME_COMPLAINT,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ARCHIVED,false,false,false,true,AUDIT,SHARE,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,4b67c247fa1cc3d31a1001903dad85e87ed2e438f0d003c76ae935167b2d797c,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,requester_credential_status,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because credential status is REVOKED. Requester role=Forensic Officer, record type=CYBERCRIME_COMPLAINT, sensitivity=HIGH, purpose=AUDIT. Supporting factors: purpose is recognized by policy.",purpose is recognized by policy,P-2026-05-STEP2-ORACLE,0873abec245b27903b5865cf4241d71cc2f07c14bfead4d073abaf48cb03da1c,4c13824c218fa8dbf7c723c4ed02124a1011c218292bb51da900768cc8423100,6b914f3d44a9dda84cdd7bd489aea772a6284ffb63a768d36011bb90d647ea38
REQ-000168,2026-05-28T15:12:00Z,emergency_override,OFF-0099,058b6ca906f6f017cad2b2fa,Head Constable,2,POLICE,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000236,6971f605042660df67234258,CASE-00080,GENERAL_THEFT,FORENSIC_REPORT,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,POLICE,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,false,false,true,true,EMERGENCY_RESPONSE,DOWNLOAD,true,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,ada6ab3e09d64c69eade12db397203de2104fab33e98efe7f0d6398d6001ffea,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,approval_token_status|cross_jurisdiction|emergency_flag|purpose|record_sensitivity_level,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,classified_record_approval|cross_jurisdiction_superior_approval|sensitive_record_approval|superior_emergency_review,"Access was escalated for senior review because emergency access requires supervisory review; sensitive record is requested across jurisdiction; classified record requires valid approval. Requester role=Head Constable, record type=FORENSIC_REPORT, sensitivity=CLASSIFIED, purpose=EMERGENCY_RESPONSE. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,c4675d45be75908b7035badc1c38903ad5644010b4bba46a020355d9e405bb10,8933025829d7244a12e23a73243aad069b8b9f9b8e58831488d055a0972e90e6,dc952489bc60071c3c5b9253d6754a22fe7cc921996acaa590dfe317db909fdf
REQ-000169,2026-05-28T15:26:00Z,sealed_record,OFF-0155,750741a21ba1ad37a768df1b,Station House Officer,5,POLICE,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000391,cc807e9870eb2999a5aa2981,CASE-00049,CYBER_FRAUD,FIR_SUMMARY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,false,SEALED,ARCHIVED,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,AFTER_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,cdba5f5889d0d8d47568e3060e0a103d9491b4f9740f3c44efc3c53d50435cfd,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,approval_token_status|court_or_prosecutor_request_flag|cross_jurisdiction|record_sensitivity_level|sealed_status,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sealed_record_superior_review,"Access was escalated for senior review because sealed record has court or prosecution context but still requires review; sensitive record is requested across jurisdiction. Requester role=Station House Officer, record type=FIR_SUMMARY, sensitivity=HIGH, purpose=COURT_PRODUCTION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,2afa7e06414a377c0c19b393b94b2f2065706b8d537e6cc64813cbd7300c80ed,9b795b0f9e9a2f4d218d317d13272ed133b463d4b848619065ebeb8602edee48,9a581344f2caa7571913a22f036c3838547b31b5ebaeaf7dfb78949df51dc19f
REQ-000170,2026-05-27T11:20:00Z,court_request,OFF-0038,ed345e57c83b3d1c5b2c2660,Inspector,4,POLICE,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000827,3fe5f563961efc8bcecb0585,CASE-00056,CYBER_FRAUD,FIR_SUMMARY,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,COURT_PRODUCTION,DOWNLOAD,false,true,PRESENT_VALID,NIGHT,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,537bca4d6f3935e03bab0b2be3740582a12a5999bfbb732ca998909dc7af4502,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction. Requester role=Inspector, record type=FIR_SUMMARY, sensitivity=HIGH, purpose=COURT_PRODUCTION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,c46401fdba882e2730aa7dec83ba7c2ba3268b756a571cb0392cbd6ed59a36f3,53759d30c427b61ef3c51f0d5acb6c69c1251bbc27a2aabcc31179396b67beab,c0569c23191b4e6d9e54d4e4629c9cf017314f204854646d216f4313f55f53fc
REQ-000171,2026-05-27T11:24:00Z,emergency_override,OFF-0014,86b6682cd665b74e9695ec29,Senior Superintendent,6,POLICE,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,CLASSIFIED,ACTIVE,NOT_ASSIGNED,REC-000218,b2fe1d7e7f491d2222d662d6,CASE-00288,MISSING_PERSON,VICTIM_RECORD,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,true,true,EMERGENCY_RESPONSE,APPROVE,true,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,cba87e605ef96b914d78f40b91858a9ccae36498468627e5a0c9c46eba847236,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,approval_token_status|cross_jurisdiction|emergency_flag|purpose|record_sensitivity_level|victim_flag,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval|superior_emergency_review,"Access was escalated for senior review because emergency access requires supervisory review; juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Senior Superintendent, record type=VICTIM_RECORD, sensitivity=HIGH, purpose=EMERGENCY_RESPONSE. Supporting factors: active credential, purpose is recognized by policy.",active credential|purpose is recognized by policy,P-2026-05-STEP2-ORACLE,c4441e4502a14c21592daa3b92d6c829784e08e579d23c6cc64782e1140891f5,1c8cd9bc6233f69c058b9c6278cbcfd2ffa4d47bd8362b37f3ea9ddce3f17ffb,80954015a9a6789ba306e0747c2a7539c154bc2465005a582c28baae995a39f1
REQ-000172,2026-05-28T21:52:00Z,revoked_credential,OFF-0040,c5c5b540de8f1dde6964dc89,Sub-Inspector,3,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000104,a677cce772515d48d3a1528e,CASE-00263,JUVENILE_PROTECTION,COURT_SUBMISSION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,79fc429fb5dadf7dcff3e16abc85acc3e47fa54519c6a0c4eab3238f4a2bb851,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,requester_credential_status,DENY_INACTIVE_CREDENTIAL|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because credential status is REVOKED. Requester role=Sub-Inspector, record type=COURT_SUBMISSION, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: request is within jurisdiction, purpose is recognized by policy, requested action is routine.",request is within jurisdiction|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,e6b8c5d3f37034fc80dfbe26bffdcb02acecf21a00c6d6d36664ff28378f8d32,97fdd034468e51f3413756b3b8559a7b41aff0a01b8da5453f6bd2a3727fd176,0226aebf92db1f552d408310cc6b13d49418145618a1e6d28ae61ccacfc7bfbe
REQ-000173,2026-05-28T01:57:00Z,cross_jurisdiction_sensitive,OFF-0070,73b99e563b8590d8f1f3488f,Sub-Inspector,3,POLICE,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000438,a01b4fff545a372b8d651084,CASE-00004,WOMEN_CHILD_SAFETY,EVIDENCE_MEDIA,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,POLICE,CLASSIFIED,true,false,false,true,SEALED,ACTIVE,false,false,true,true,FORENSIC_REVIEW,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,a978ca193b4dd7ee54f9d551446343d1452bacb91f365431e6b35f87770c2142,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,court_or_prosecutor_request_flag|sealed_status,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,none,"Access was denied because sealed record request has no court or prosecution context. Requester role=Sub-Inspector, record type=EVIDENCE_MEDIA, sensitivity=CLASSIFIED, purpose=FORENSIC_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,99ce9a9908b3e0505e558447d9661c92c5a6a2bef3aee3dbe13aacd0fce92160,a87d4ccb00d646e01b71819b534e4aed706b09e4be1679b00ef589812f549b56,5cd37d3a2db26f2be081ffcd2b2b58514f3355f2429aeea61167debec78c0d12
REQ-000174,2026-05-27T17:24:00Z,cross_jurisdiction_sensitive,OFF-0220,5f5d03cad2864eb9986177dd,Inspector,4,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000247,3fad45ed842e9179a901ac73,CASE-00001,WOMEN_CHILD_SAFETY,FIR_SUMMARY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,MEDIUM,true,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,SHARE,false,false,PRESENT_VALID,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,f6fde863be719f75f4835d5e33a968992c07219cc33873411a37063831906ff1,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD,victim_flag,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review. Requester role=Inspector, record type=FIR_SUMMARY, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy.",active credential|purpose is recognized by policy,P-2026-05-STEP2-ORACLE,cf9c5fb0bbe629fc80e16d4f0a795da325f96b717e18ea9d80c73877194a09b2,ba75315ef390e17c4fa457e1d7ccc9d72390dd68c3858885707d319ad4d8e3e0,c76cb769c590e929a87d568731bb5256b6eef6b5e6e4bbfcbd23b8fc3b5b5544
REQ-000175,2026-05-28T16:50:00Z,normal_in_jurisdiction,OFF-0219,72129b83faafabab27729edc,Inspector,4,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,ASSIGNED,REC-000765,12cf19c868dac2359d49c264,CASE-00150,GENERAL_THEFT,COURT_SUBMISSION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,DEGRADED,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,4478cbee3a5d822f0666a485ccf753b52c4fbb4d407995b8a81cbfe7e14135bd,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,action|case_assignment_status|cross_jurisdiction|purpose|record_sensitivity_level|requester_credential_status,,none,"Access was allowed because request satisfies routine contextual access conditions. Requester role=Inspector, record type=COURT_SUBMISSION, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: active credential, officer is assigned to the case, request is within jurisdiction, purpose is recognized by policy.",active credential|officer is assigned to the case|request is within jurisdiction|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,e68be41564abf239075394bad5e284c9baa1d91a3841dffe192c1c1525d4bedb,208640b8347038bbef18f3a0d0b9ce3d41d9abf792a3fb15b0259a8efcdc3296,f975e14a6117b02065172602a20ba12604ee3b3696001bb270b83044470fea80
REQ-000176,2026-05-28T22:56:00Z,stale_case_assignment,OFF-0217,fdc97c18ce18a70d495aa065,Head Constable,2,POLICE,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,LOW,ACTIVE,STALE,REC-000009,63c910ce62e656e7950b3fc5,CASE-00098,MISSING_PERSON,FIR_SUMMARY,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,LOW,false,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,DOWNLOAD,false,false,MISSING,BUSINESS_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,1443e6a14fd29d807376984d99b50a91d9c70b804ec9d24970c8440b6b3570fc,deny,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT,case_assignment_status,DENY_STALE_CASE_ASSIGNMENT,none,"Access was denied because case assignment is stale. Requester role=Head Constable, record type=FIR_SUMMARY, sensitivity=LOW, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,bc870285c09b95b26cf84970686f71698a3020fa93b40611dcf329d0fb17b054,e8873cf40d9362a70634d3d84deb0a755dec1105372cbfaae0845abf02ae0a05,4583aef50e1ad5b0543c6d16140552c6813460f17ed938fcb2c9d514e5026d90
REQ-000177,2026-05-28T17:18:00Z,juvenile_sensitive,OFF-0061,86505bfb457a23f7a0108287,Prosecutor Liaison,4,PROSECUTION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000396,34b21675c93019fd5a4c0262,CASE-00139,FINANCIAL_CRIME,JUVENILE_RECORD,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,UPDATE,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,972439853a190d466d7784760dc917693cd69443d36570cf5887b3a352e8a23b,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|juvenile_flag|record_sensitivity_level,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Prosecutor Liaison, record type=JUVENILE_RECORD, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy.",active credential|purpose is recognized by policy,P-2026-05-STEP2-ORACLE,5a5e6060eca6b829d1107798c1546f51e824325804a1fe1eed32fe6ce39f74e3,d966b0a27436f8f3cc25aa8caae7d02d04c0c6b9b36f7e9c4c4150df66aa15e1,66f5221edebb81ba72c6a09587eaae20dce77d8df6d0dcc53c881b405c90f738
REQ-000178,2026-05-28T08:38:00Z,random_context,OFF-0038,ed345e57c83b3d1c5b2c2660,Inspector,4,POLICE,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000726,2b5ed92b73d41d7d7ad6f4ce,CASE-00186,CYBER_FRAUD,FIR_SUMMARY,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,false,false,false,false,OPEN,ARCHIVED,false,false,false,true,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,e4f1b9f224156e273e0ed9904bd1927e337522e019d09b38f1a5dcb8e14de663,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,approval_token_status|cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,classified_record_approval|cross_jurisdiction_superior_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction; classified record requires valid approval. Requester role=Inspector, record type=FIR_SUMMARY, sensitivity=CLASSIFIED, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,68713552f54b3d1ba18eccd531e4ca71e157bf18ee3e9b633c6092324c7dede3,34478112c6ceed46d62886dcc914d132b92a507cf29d5557bcd4853261d430a3,75e73d37f41f7307b277f394cbfe9222c0a0a8bb320b66172857b4635508838a
REQ-000179,2026-05-28T05:50:00Z,revoked_credential,OFF-0040,c5c5b540de8f1dde6964dc89,Sub-Inspector,3,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000367,9d371131a92813d8a85f2a16,CASE-00069,MISSING_PERSON,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,false,true,AUDIT,VIEW,false,false,MISSING,NIGHT,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,114bc82588bfba3ccc7351001deb6f2a60bf38f1f9434e3ec8f58f110d0c2a16,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,requester_credential_status,DENY_INACTIVE_CREDENTIAL|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because credential status is REVOKED. Requester role=Sub-Inspector, record type=EVIDENCE_MEDIA, sensitivity=CLASSIFIED, purpose=AUDIT. Supporting factors: purpose is recognized by policy, requested action is routine.",purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,e88f1f96b8460e28d1b8e00a8a0ff76cd44d36b78d37abb898e8571eddfdcf57,c742a1dc6b83b95a97ab84cbcfae23efef679831b6a1b5b53c4ecd8e6bcecd06,dd56e8a6fadaa93b0d0f1f1a07891967e96f4e62cfb2d91b6429667761f52d78
REQ-000180,2026-05-28T21:00:00Z,random_context,OFF-0144,426f43bdc9c73b5f3d8480a4,Sub-Inspector,3,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000531,dfacd5897f32fddc86122774,CASE-00174,NARCOTICS,EVIDENCE_MEDIA,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,true,true,AUDIT,VIEW,false,false,NOT_REQUIRED,NIGHT,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,2d9c57dafa9c4837ece75b353ee817163f11e65abafe30e53d27b81b47629131,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,approval_token_status|cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,classified_record_approval|cross_jurisdiction_superior_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction; classified record requires valid approval. Requester role=Sub-Inspector, record type=EVIDENCE_MEDIA, sensitivity=CLASSIFIED, purpose=AUDIT. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,77f3f553c1582e3395ad58386f67838fc57f94dd01b4608474648894de7fc571,645593b46b7d1bba8dc6d51e610bed21ebab243982b19237abd39184ee6fa147,f93b4a7bda7c3edf78292ecf33ab59c5becf9ca363bf148058d8068dd77d2d40
