request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash,decision,primary_reason_code,matched_rule_ids,all_triggered_rule_ids,decisive_attributes,failed_or_review_rules,required_approval,xai_explanation,xai_supporting_factors,policy_version_evaluated,decision_hash,explanation_hash,audit_anchor_hash
REQ-000188,2026-05-27T15:40:00Z,stale_case_assignment,OFF-0189,0f5e28fd8c1c5a758d17ef19,Sub-Inspector,3,POLICE,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,ACTIVE,STALE,REC-000048,e2ab6a19944224989c13a294,CASE-00281,JUVENILE_PROTECTION,WITNESS_STATEMENT,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,true,true,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,990bb74fc05004fad3a079ec1d1ad53326e2033bd3eb91a0c1feccb306cbfc06,deny,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,case_assignment_status,DENY_STALE_CASE_ASSIGNMENT|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because case assignment is stale. Requester role=Sub-Inspector, record type=WITNESS_STATEMENT, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,bf5e67425cbf50fbb545c4a1e04e8dd0e87f62b7f8b9d0e55265df80137597ba,cbcb60bdd970d766828a84b53fdd90cf5b8696755e56a3ff65c5a16a14bc9ba7,67c9c7f04858eb2b87d759442af45931428fe4dbca58ac5439fa6e01467beebb
REQ-000189,2026-05-28T16:57:00Z,sealed_record,OFF-0061,86505bfb457a23f7a0108287,Sub-Inspector,3,POLICE,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000808,b1ef8bd2a5615b92e3c7daa5,CASE-00174,MISSING_PERSON,FORENSIC_REPORT,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,POLICE,HIGH,false,false,false,false,SEALED,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,37397c3ad9962a087141e74d817ae60b1eb0942772a1da20fb74285b34b69a8c,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,court_or_prosecutor_request_flag|sealed_status,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because sealed record request has no court or prosecution context. Requester role=Sub-Inspector, record type=FORENSIC_REPORT, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,89e4591dcbcd06f2c9c6976a10933c37ab7d5c161dbd2df725f2942834011e7d,7337e20e474141ed31d6fd1e067d7e20fd16eb2f66e6e4489f00a96a9c6d5ca2,7acf618cf4398f1252aeec0da0a456b68d0b05571592edd44a1d9dcc92004d66
REQ-000190,2026-05-29T02:40:00Z,juvenile_sensitive,OFF-0166,b6791729f7de52114f8f5aba,Forensic Officer,4,FORENSIC,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000225,48b92ff9ac1a24972931331f,CASE-00138,JUVENILE_PROTECTION,EVIDENCE_MEDIA,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,POLICE,HIGH,false,false,true,true,OPEN,ARCHIVED,false,true,true,false,SUPERVISION,VIEW,false,false,MISSING,BUSINESS_HOURS,STATION_NODE_DOWN,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,846169d8127026db1f6e2b78d74c7781459f55a57092b6558ba3fc5052350a70,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD|ESCALATE_NODE_STATUS_DEGRADED,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD|ESCALATE_NODE_STATUS_DEGRADED,approval_token_status|juvenile_flag|network_status|record_sensitivity_level,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD|ESCALATE_NODE_STATUS_DEGRADED,manual_node_outage_review|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record request is missing approval; station node is down and request needs manual review. Requester role=Forensic Officer, record type=EVIDENCE_MEDIA, sensitivity=HIGH, purpose=SUPERVISION. Supporting factors: active credential, request is within jurisdiction, purpose is recognized by policy, requested action is routine.",active credential|request is within jurisdiction|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,da20fc3a592e5e71c845fb0693ad6ea14cb2fb7092fff6b7bff536e91fd30373,fd4422aace129296d9627bfe41f92e99a365ccb7f866916b46adabea9ed53107,4868576fbba0184ee0183c42e6923d076de2c7272408ad5d6331cf1faece4269
REQ-000191,2026-05-28T11:01:00Z,normal_in_jurisdiction,OFF-0210,4150a8ceaba40e213683ea41,Station House Officer,5,POLICE,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,ACTIVE,ASSIGNED,REC-000223,6d465176a0c4bf824f743521,CASE-00081,GENERAL_THEFT,COURT_SUBMISSION,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,a50e0b0cb961a62263b810627537c61281014e90adcde4c8c29c886aa4ab8c6a,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,action|case_assignment_status|cross_jurisdiction|purpose|record_sensitivity_level|requester_credential_status,,none,"Access was allowed because request satisfies routine contextual access conditions. Requester role=Station House Officer, record type=COURT_SUBMISSION, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: active credential, officer is assigned to the case, request is within jurisdiction, purpose is recognized by policy.",active credential|officer is assigned to the case|request is within jurisdiction|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,524d0c2007c81a8ef928a2db7691eff31de3778e0e1f3af6d678f503b00b5905,4b97184dac9df45ecb82832d3a3fe78b39e770c5006f42c2f120492aa37209b1,4f712c6fa6f2e2aa537a83c406a8ff3422bfb44d7b9dac08d9f852aba73aff22
REQ-000192,2026-05-27T16:00:00Z,juvenile_sensitive,OFF-0185,30e751c660922e5216d51c20,Head Constable,2,POLICE,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000057,ac818d040ffe1967848958a0,CASE-00142,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,60469c14513d5764da9b5fb9485778a6c882a5ee71a92bd2f7579f8655adf80c,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,approval_token_status|cross_jurisdiction|juvenile_flag|record_sensitivity_level,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction; sensitive record request is missing approval. Requester role=Head Constable, record type=CYBERCRIME_COMPLAINT, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,8fb6aec36174268105f8db319fc7ca3165fb7852078b12c00b87a7c4e7971f09,37b054c884c8b2c8c4a1c1fd701e74e7f4a63f142a0902434ad8a1d641cadd9e,979da86304b46ba8c5ff2e4df5f2a1460ab00f754173b9393611cb8c7ee2ea46
REQ-000193,2026-05-27T22:31:00Z,random_context,OFF-0040,c5c5b540de8f1dde6964dc89,Inspector,4,POLICE,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000014,201bd2e21b21dd12c27511f3,CASE-00065,NARCOTICS,CASE_DIARY,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,SUPERVISION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,100ebac5f4032983922ba5927443f24be971cec4bf16a1282a41da94e615b698,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,approval_token_status|cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction; sensitive record request is missing approval. Requester role=Inspector, record type=CASE_DIARY, sensitivity=HIGH, purpose=SUPERVISION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,215c031851db36304a95dd78d8c1b50fee93da3d57fc0876fa2bca5dc7b654ea,f0c58ee4ae9aa5f6ad44215db637c69685eb053a130c5db8de4fbf9830a12e7d,cab745c10953409771c5296290982e72a47a299be59edb71ceea4f442ae0ff50
REQ-000194,2026-05-28T18:02:00Z,random_context,OFF-0072,012f7330673a61c61f1d0ef9,Forensic Officer,4,FORENSIC,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000617,e6ddc948280fadfeea10e9d1,CASE-00138,JUVENILE_PROTECTION,CASE_DIARY,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,d46feef1d4d98f01c0c3a16f4a0a9fc7f18a76aeb11305b26e6b695a4587b034,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|juvenile_flag|record_sensitivity_level,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Forensic Officer, record type=CASE_DIARY, sensitivity=HIGH, purpose=SUPERVISION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,b553d7de0887c54de98ddc42c6a8d62a152e66724f39e99325714fc5e56e89a4,3425d72732f5a9d1b1c18cfc1718304b23edbcc4bbfbbd74cd0369ce043b3829,26023544b01fdcf54af0f26d2b11137378b332a01a4a00f2f61fac7869ff810e
REQ-000195,2026-05-27T09:45:00Z,court_request,OFF-0236,3a6a5386535f809a826fc8a7,Prosecutor Liaison,4,PROSECUTION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000414,8860b7fefe6996797cd77884,CASE-00333,WOMEN_CHILD_SAFETY,FORENSIC_REPORT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,POLICE,HIGH,true,false,false,false,SEALED,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,DOWNLOAD,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,d576321cba1ef832b8b13489bf0915c862d2882159352bed0096086e0661d4a5,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,approval_token_status|court_or_prosecutor_request_flag|cross_jurisdiction|record_sensitivity_level|sealed_status|victim_flag,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sealed_record_superior_review|sensitive_record_approval,"Access was escalated for senior review because sealed record has court or prosecution context but still requires review; juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Prosecutor Liaison, record type=FORENSIC_REPORT, sensitivity=HIGH, purpose=PROSECUTION_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,0c6fc7bc674466f52ccf7823b172d942a689dcb26ca867ebfac5bdf654faf263,45c24e6c3de9646a3d27085361c70fde0267bb84ae8dfc97ab9a14037e059a6e,cff3afbe8e2c7d0307aeee148ff75ecf4bafb0b6891dbdfce2902c043717269e
REQ-000196,2026-05-29T04:16:00Z,emergency_override,OFF-0004,4fe847ab79de841540c7b990,Constable,1,POLICE,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000373,1a967617111b9eb80520a1d6,CASE-00236,CYBER_FRAUD,EVIDENCE_MEDIA,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,POLICE,HIGH,false,false,false,true,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,DOWNLOAD,true,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,bf9a576eba900eccbf31d22c4ba08031984d5016de9d4e2656562193f542de7a,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|emergency_flag|purpose|record_sensitivity_level,ESCALATE_EMERGENCY_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|superior_emergency_review,"Access was escalated for senior review because emergency access requires supervisory review; sensitive record is requested across jurisdiction. Requester role=Constable, record type=EVIDENCE_MEDIA, sensitivity=HIGH, purpose=EMERGENCY_RESPONSE. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,136c68def9f52b4c3496581c56e3e6eea688bb0f1afa434486fe79dcad506fae,1164e110652b374b23f603cb5632e4917f69045a2dd3c3208122052f11397efa,b906b73606e36ee0a22db1604206438043d79f23fdfd667098c35f17625617d2
REQ-000197,2026-05-29T04:32:00Z,sealed_record,OFF-0068,fe7f0fee4990978ba985ec2d,Station House Officer,5,POLICE,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000464,e5b9726d9f3e2587e6ca9d62,CASE-00201,MISSING_PERSON,FORENSIC_REPORT,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,POLICE,HIGH,false,false,false,false,SEALED,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,DEGRADED,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,2417c20e02935c2f3d7b3d53d8adb46443c997da0ad106e6b6974f88881fa77b,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,approval_token_status|court_or_prosecutor_request_flag|cross_jurisdiction|record_sensitivity_level|sealed_status,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sealed_record_superior_review,"Access was escalated for senior review because sealed record has court or prosecution context but still requires review; sensitive record is requested across jurisdiction. Requester role=Station House Officer, record type=FORENSIC_REPORT, sensitivity=HIGH, purpose=PROSECUTION_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,daa085e8b903b9cb75ffee31784b06036dfdaf21e9d54410c81aa565029e25c1,18147a80cc8753a4b14636d5741a88e12097902b41110ca82eb9ee67b23e8ce2,1e411d20402311b31268b8048b648faa766a9b44aacb04a775a328ac8bb214a1
REQ-000198,2026-05-28T18:54:00Z,revoked_credential,OFF-0184,c0fc3111ae7a563a9f54250e,Cybercrime Officer,4,CYBERCRIME,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,REVOKED,NOT_ASSIGNED,REC-000054,1401f3e1054a0aaab0eeff1c,CASE-00178,JUVENILE_PROTECTION,FIR_SUMMARY,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,POLICE,MEDIUM,false,false,true,false,SEALED,UNDER_REVIEW,false,false,false,true,AUDIT,VIEW,false,false,MISSING,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,46c7b44569d0c52d9c13dd236feaa4c8192c39e020f7f94598f50b323638da9d,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL|DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_INACTIVE_CREDENTIAL|DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_PRIVACY_SENSITIVE_RECORD,court_or_prosecutor_request_flag|requester_credential_status|sealed_status,DENY_INACTIVE_CREDENTIAL|DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_PRIVACY_SENSITIVE_RECORD,none,"Access was denied because credential status is REVOKED; sealed record request has no court or prosecution context. Requester role=Cybercrime Officer, record type=FIR_SUMMARY, sensitivity=MEDIUM, purpose=AUDIT. Supporting factors: purpose is recognized by policy, requested action is routine.",purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,42a7a64c6dc4804751f65fc53dc411e278af842e7b1309dec846d8b4ae852825,b8f33e6accb4f6ea797c369a20d6bc45f6ff624eac375154e7108359befb4ff2,7fbf320c2f7cb008191f0561d7809dcbf1a99142fba99ed241078717f7172a63
REQ-000199,2026-05-27T23:13:00Z,court_request,OFF-0177,8287968c0e33f42b2e380e47,Senior Superintendent,6,POLICE,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,CLASSIFIED,ACTIVE,NOT_ASSIGNED,REC-000315,05ba601a717ce064fee7e4a0,CASE-00130,VIOLENT_CRIME,WITNESS_STATEMENT,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,true,false,false,OPEN,UNDER_REVIEW,false,true,true,false,PROSECUTION_REVIEW,APPROVE,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,1bad2061e3db87c3fb88f95426327417e1f1946fa950f1a3e7e667218d94161b,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD,witness_flag,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review. Requester role=Senior Superintendent, record type=WITNESS_STATEMENT, sensitivity=HIGH, purpose=PROSECUTION_REVIEW. Supporting factors: active credential, request is within jurisdiction, purpose is recognized by policy.",active credential|request is within jurisdiction|purpose is recognized by policy,P-2026-05-STEP2-ORACLE,9badf9e5cebcc774b5cd556f39e83d25060ca842a903c0179797fe23f3fb770f,05bcf7d9ec58a6f0b94a6675aa98746482453e8768f4fb78e3336f091190c39a,73e7af4e62c1f8adda6decace9600d895937ed81f391614d7067bbd6b02d948c
REQ-000200,2026-05-28T09:20:00Z,expired_approval_token,OFF-0122,7527b25e318154df01ec7550,Forensic Officer,4,FORENSIC,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000402,005e2c4cc11b47aa081b9c83,CASE-00131,GENERAL_THEFT,JUVENILE_RECORD,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,EXPIRED,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,883ef824b2b43fed025828273a45674db724160d54f8f972b1f6b424a8e0d3fb,deny,DENY_EXPIRED_APPROVAL_TOKEN,DENY_EXPIRED_APPROVAL_TOKEN,DENY_EXPIRED_APPROVAL_TOKEN|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,approval_token_status,DENY_EXPIRED_APPROVAL_TOKEN|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,none,"Access was denied because approval token is expired. Requester role=Forensic Officer, record type=JUVENILE_RECORD, sensitivity=CLASSIFIED, purpose=FORENSIC_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,98e1f411c3eef1d2772c0118d71f32d13a6a16f565157b3017499b6f0ea9a426,54177bc30dc6d3842de0df664d4b18cec27dec54673584618a2fceef47dc3eaa,c23b0d118c57f9ac9f0b13f6ff0d6d1c7ddcc6c550cba088f056942a261d42ba
REQ-000201,2026-05-27T13:24:00Z,cross_jurisdiction_sensitive,OFF-0029,1f84d906e82c7901ab98337e,Cybercrime Officer,4,CYBERCRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000853,f00953fe3c0b73fa1844aab5,CASE-00108,MISSING_PERSON,FORENSIC_REPORT,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,false,false,false,true,FORENSIC_REVIEW,DOWNLOAD,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,6a6ecd82b51e20157a062c4d41a36781f7e33f35bcf7889c2d9b9961d5976ce5,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction. Requester role=Cybercrime Officer, record type=FORENSIC_REPORT, sensitivity=HIGH, purpose=FORENSIC_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,e25149af80d684decae5c878c36afd300852a0cea9ae15701320dcdc42eb34ef,229c3cbe1220319113416eef110596ce79e3b499f97343ab6d8dde4f3a3af42d,1ec30b799343716be4ce02037eae6461ef7fe4383be39943fb465aed7248b2ba
